Date,Open,High,Low,Close,Adj Close,Volume
2021-05-07,181000.000000,184000.000000,180500.000000,183000.000000,183000.000000,118522
2021-05-10,184000.000000,185500.000000,182500.000000,184500.000000,184500.000000,130462
2021-05-11,183500.000000,184000.000000,179500.000000,180000.000000,180000.000000,216445
2021-05-12,180000.000000,181000.000000,177000.000000,178000.000000,178000.000000,184553
2021-05-13,175000.000000,177000.000000,174500.000000,175500.000000,175500.000000,207220
2021-05-14,176000.000000,181000.000000,176000.000000,180500.000000,180500.000000,131597
2021-05-17,181000.000000,181500.000000,177500.000000,179500.000000,179500.000000,90119
2021-05-18,180000.000000,181000.000000,179500.000000,180500.000000,180500.000000,87296
2021-05-20,178000.000000,181000.000000,177500.000000,181000.000000,181000.000000,108137
2021-05-21,181500.000000,182500.000000,179000.000000,180000.000000,180000.000000,92688
2021-05-24,180000.000000,181500.000000,178500.000000,179500.000000,179500.000000,80998
2021-05-25,179500.000000,182000.000000,179500.000000,182000.000000,182000.000000,110396
2021-05-26,181000.000000,182000.000000,179000.000000,179500.000000,179500.000000,104391
2021-05-27,179500.000000,181500.000000,178500.000000,181500.000000,181500.000000,214465
2021-05-28,181500.000000,182000.000000,180000.000000,181500.000000,181500.000000,84168
