Date,Open,High,Low,Close,Adj Close,Volume
2021-03-15,251.417999,252.000000,246.789993,249.979996,249.979996,7052100
2021-03-16,253.419998,254.779999,247.550003,249.309998,249.309998,7370400
2021-03-17,245.839996,254.460999,242.899994,251.470001,251.470001,6340100
2021-03-18,246.460007,247.270004,237.800003,238.410004,238.410004,9318900
2021-03-19,239.630005,243.149994,237.130005,241.279999,241.279999,10555100
2021-03-22,242.029999,246.949997,240.850006,244.384995,244.384995,5790200
2021-03-23,245.550003,246.839996,242.250000,243.770004,243.770004,5093200
2021-03-24,244.490005,244.970001,233.759995,234.270004,234.270004,6097300
2021-03-25,232.630005,235.339996,227.520004,234.240005,234.240005,8846600
2021-03-26,233.619003,241.309998,232.300003,241.029999,241.029999,8217600
2021-03-29,241.580002,243.199997,233.610001,235.669998,235.669998,7510900
2021-03-30,236.880005,238.360001,232.630005,236.539993,236.539993,6242000
2021-03-31,238.110001,245.229996,237.270004,242.839996,242.839996,7633400
2021-04-01,248.039993,252.649002,246.039993,247.539993,247.539993,6990100
2021-04-05,250.509995,251.759995,245.699997,251.020004,251.020004,5744400
2021-04-06,251.649994,255.000000,249.500000,253.190002,253.190002,5580400
2021-04-07,253.074997,259.220001,251.070007,255.600006,255.600006,7243200
2021-04-08,260.160004,265.000000,258.170013,264.500000,264.500000,9059100
2021-04-09,262.980011,266.940002,261.380005,266.769989,266.769989,6689700
2021-04-12,265.390015,270.329987,262.589996,269.029999,269.029999,6681200
2021-04-13,271.266998,276.869995,271.000000,275.429993,275.429993,7284400
2021-04-14,275.839996,277.859985,266.200012,267.209991,267.209991,8507200
2021-04-15,271.359985,276.119995,270.160004,274.000000,274.000000,7542800
2021-04-16,273.160004,274.149994,268.589996,269.869995,269.869995,6061600
2021-04-19,267.130005,268.500000,263.899994,267.910004,267.910004,5258200
2021-04-20,269.619995,272.579987,262.239990,264.429993,264.429993,6208400
2021-04-21,261.410004,266.000000,259.269989,264.890015,264.890015,4669100
2021-04-22,265.130005,268.160004,259.399994,262.269989,262.269989,5983200
2021-04-23,260.970001,267.790009,260.970001,266.029999,266.029999,6297500
2021-04-26,266.660004,271.750000,265.920013,271.720001,271.720001,5327800
2021-04-27,272.049988,273.820007,268.029999,268.820007,268.820007,4296200
2021-04-28,268.757996,275.250000,267.170013,271.089996,271.089996,5530300
2021-04-29,273.260010,273.869995,263.529999,267.850006,267.850006,5663700
2021-04-30,265.000000,266.149994,261.600006,262.290009,262.290009,6594500
2021-05-03,265.059998,265.799988,256.179993,259.089996,259.089996,7522000
2021-05-04,255.729996,256.799988,246.649994,250.160004,250.160004,9217300
2021-05-05,254.919998,254.919998,246.244995,247.399994,247.399994,9507300
2021-05-06,256.000000,256.308990,245.110001,252.020004,252.020004,17998700
2021-05-07,255.919998,258.640015,251.639999,253.360001,253.360001,10170000
2021-05-10,252.014999,252.410004,243.449997,243.630005,243.630005,8909200
2021-05-11,235.000000,250.554993,233.610001,248.600006,248.600006,9258200
2021-05-12,240.589005,246.500000,238.820007,239.910004,239.910004,8649800
2021-05-13,241.919998,245.679993,237.800003,240.800003,240.800003,7274000
2021-05-14,244.018997,247.119995,242.270004,246.289993,246.289993,6729700
2021-05-17,245.149994,246.240005,240.600006,244.360001,244.360001,5185100
2021-05-18,243.500000,247.434998,242.654999,243.210007,243.210007,4726800
2021-05-19,235.860001,245.339996,235.110001,244.630005,244.630005,7210500
2021-05-20,246.990005,252.929993,245.350006,251.539993,251.539993,8112900
2021-05-21,253.800995,255.210007,250.410004,250.690002,250.690002,6842200
2021-05-24,254.130005,257.600006,252.429993,257.170013,257.170013,6370100
2021-05-25,258.500000,260.369995,257.279999,258.649994,258.649994,6048100
2021-05-26,259.779999,262.320007,259.160004,261.369995,261.369995,5405300
